uscore,price,item_type,item_cat,item_desc
464,1273,Main,Rice;Seafood,Seafood Muifan
518,1273,Main,Noodle;Seafood,Seafood Sauteed HF
576,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
371,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
2945,545,Side,Dimsum;Seafood;Pork,Siew Mai
2503,1394,Main,Noodle;Pork,Signature Fried Noodles
3416,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1996,1200,Main,Porridge;Seafood,Sliced Empress Congee
192,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
245,352,Side,Bread,Soft Boiled Eggs
322,836,Side,Soup,Soup Of The Day
470,1030,Main,Porridge;Pork,Spicy Pork Por
736,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
15,352,Drink,Drink;Cold,Sprite
950,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
698,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
134,206,Drink,Drink;Hot,Teh
213,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
197,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
107,182,Side,Addons;Vegetarian,WHITE RICE
1196,715,Side,Soup;Pork;Seafood,Wanton Soup
619,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
306,73,Drink,Drink;Hot,Warm Water
115,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
44,715,Drink,Drink;Cold,Watermelon Ice
22,715,Drink,Drink;Cold,Watermelon Ice-Blended
2001,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
196,388,Drink,Drink;Hot,Yuzu Tea
